name,oracle_text,scryfall_link,image_src,chinese_simplified,chinese_traditional,french,german,italian,japanese,korean,portuguese,russian,spanish
Thraben Inspector,"Thraben Inspector	{W}
Creature — Human Soldier
When this creature enters, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
1/2
",https://scryfall.com/card/iko/48/thraben-inspector,https://cards.scryfall.io/large/front/0/8/08a5007f-06a0-40fa-a252-c38baa6b5c6f.jpg?1736467608,瑟班巡检官,瑟班巡檢官,Inspectrice de Thraben,Inspektorin aus Thraben,Ispettrice di Thraben,スレイベンの検査官,트레이벤 검사관,Inspetor de Thraben,Трейбенский Инспектор,Inspectora de Thraben
Topplegeist,"Topplegeist	{W}
Creature — Spirit
Flying
When this creature enters, tap target creature an opponent controls.
Delirium — At the beginning of each opponent's upkeep, if there are four or more card types among cards in your graveyard, tap target creature that player controls.
1/1
",https://scryfall.com/card/iko/49/topplegeist,https://cards.scryfall.io/large/front/e/c/ec9e8653-13ae-446c-b341-85c9b3fa6ca8.jpg?1576383942,翻搅游魂,翻攪遊魂,Geist renverseur,Purzelgeist,Geist Dispettoso,倒し霊,말썽쟁이심령,Geist Desordeiro,Шумный Дух,Incordio geist
Town Gossipmonger // Incited Rabble,"Town Gossipmonger // Incited Rabble	{W}
Creature — Human
{T}, Tap an untapped creature you control: Transform this creature.
1/1
",https://scryfall.com/card/iko/50/town-gossipmonger--incited-rabble,https://cards.scryfall.io/large/front/6/c/6c91ca3b-9d56-48dd-be0e-d3839c7d3d6c.jpg?1736467616,贩谣镇民 // 盛怒暴民,販謠鎮民 // 盛怒暴民,Commère de la ville // Plèbe provoquée,Stadttratsche // Aufgewiegelter Pöbel,Pettegola del Paese // Marmaglia Esagitata,町のゴシップ屋 // 扇動された民衆,마을 소문꾼 // 봉기한 대중,Fuxiqueira da Cidade // Plebe Agitada,Городская Сплетница // Рассерженный Сброд,Chismosa del pueblo // Muchedumbre azuzada
Town Gossipmonger // Incited Rabble,"Town Gossipmonger // Incited Rabble	
Creature — Human
This creature attacks each combat if able.
{2}: This creature gets +1/+0 until end of turn.
2/3
",https://scryfall.com/card/iko/51/town-gossipmonger--incited-rabble,https://cards.scryfall.io/large/front/6/c/6c91ca3b-9d56-48dd-be0e-d3839c7d3d6c.jpg?1736467616,贩谣镇民 // 盛怒暴民,販謠鎮民 // 盛怒暴民,Commère de la ville // Plèbe provoquée,Stadttratsche // Aufgewiegelter Pöbel,Pettegola del Paese // Marmaglia Esagitata,町のゴシップ屋 // 扇動された民衆,마을 소문꾼 // 봉기한 대중,Fuxiqueira da Cidade // Plebe Agitada,Городская Сплетница // Рассерженный Сброд,Chismosa del pueblo // Muchedumbre azuzada
Unruly Mob,"Unruly Mob	{1}{W}
Creature — Human
Whenever another creature you control dies, put a +1/+1 counter on this creature.
1/1
",https://scryfall.com/card/iko/52/unruly-mob,https://cards.scryfall.io/large/front/5/f/5f48622a-abf3-407f-921f-77c29d59ba8e.jpg?1634348625,粗野群众,粗野群眾,Foule indocile,Ungebärdige Meute,Folla Turbolenta,物騒な群衆,통제가 불가능한 폭도,Turba Incontrolável,Неуправляемая Толпа,Turba desordenada
Vessel of Ephemera,"Vessel of Ephemera	{1}{W}
Enchantment
{2}{W}, Sacrifice this enchantment: Create two 1/1 white Spirit creature tokens with flying.

",https://scryfall.com/card/iko/53/vessel-of-ephemera,https://cards.scryfall.io/large/front/f/4/f4051020-688c-473a-9a08-b62f0fd75675.jpg?1576383969,浮生皿,浮生皿,Urne d'éphémères,Gefäß der Vergänglichkeit,Ricettacolo dell'Effimero,刹那の器,덧없음의 그릇,Receptáculo do Efêmero,Сосуд Эфемерности,Recipiente de recuerdos
Aberrant Researcher // Perfected Form,"Aberrant Researcher // Perfected Form	{3}{U}
Creature — Human Insect
Flying
At the beginning of your upkeep, mill a card. If an instant or sorcery card was milled this way, transform this creature. (To mill a card, put the top card of your library into your graveyard.)
3/2
",https://scryfall.com/card/iko/54/aberrant-researcher--perfected-form,https://cards.scryfall.io/large/front/4/1/41b0eddd-9364-4ca1-ac81-0175dd1387e8.jpg?1736467651,变体研究员 // 完美形体,變體研究員 // 完美形體,Chercheur aberrant // Forme perfectionnée,Scheußlicher Forscher // Vollendete Form,Ricercatore Aberrante // Forma Perfezionata,逸脱した研究者 // 完成態,변종 연구원 // 완벽한 형상,Pesquisador Aberrante // Forma Aperfeiçoada,Насекомовидный Ученый // Совершенная Форма,Investigador aberrante // Forma perfeccionada
Aberrant Researcher // Perfected Form,"Aberrant Researcher // Perfected Form	
Creature — Insect Horror
Flying
5/4
",https://scryfall.com/card/iko/55/aberrant-researcher--perfected-form,https://cards.scryfall.io/large/front/4/1/41b0eddd-9364-4ca1-ac81-0175dd1387e8.jpg?1736467651,变体研究员 // 完美形体,變體研究員 // 完美形體,Chercheur aberrant // Forme perfectionnée,Scheußlicher Forscher // Vollendete Form,Ricercatore Aberrante // Forma Perfezionata,逸脱した研究者 // 完成態,변종 연구원 // 완벽한 형상,Pesquisador Aberrante // Forma Aperfeiçoada,Насекомовидный Ученый // Совершенная Форма,Investigador aberrante // Forma perfeccionada
Broken Concentration,"Broken Concentration	{1}{U}{U}
Instant
Counter target spell.
Madness {3}{U} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)

",https://scryfall.com/card/iko/56/broken-concentration,https://cards.scryfall.io/large/front/2/5/252eef1f-0a62-420d-aad8-e3d7f1e07c1b.jpg?1576383988,粉碎专注,粉碎專注,Concentration brisée,Gestörte Konzentration,Concentrazione Infranta,集中破り,흐트러진 집중력,Concentração Quebrada,Нарушенная Концентрация,Concentración rota
Catalog,"Catalog	{2}{U}
Instant
Draw two cards, then discard a card.

",https://scryfall.com/card/iko/57/catalog,https://cards.scryfall.io/large/front/1/b/1b069516-1465-4acf-b4b9-ca7f1238b4fe.jpg?1576383994,理清,理清,Catalogue,Katalog,Catalogare,目録,카탈로그,Catalogar,Каталогизация,Catalogar
Compelling Deterrence,"Compelling Deterrence	{1}{U}
Instant
Return target nonland permanent to its owner's hand. Then that player discards a card if you control a Zombie.

",https://scryfall.com/card/iko/58/compelling-deterrence,https://cards.scryfall.io/large/front/6/2/62ffc952-b763-4b9e-acdf-164253bdfe72.jpg?1736467685,威压,威壓,Dissuasion irrésistible,Überzeugende Abschreckung,Deterrente Efficace,抗えない抑止,위압적인 제지,Dissuasão Convincente,Убедительное Устрашение,Disuasión convincente
Confirm Suspicions,"Confirm Suspicions	{3}{U}{U}
Instant
Counter target spell.
Investigate three times. (To investigate, create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")

",https://scryfall.com/card/iko/59/confirm-suspicions,https://cards.scryfall.io/large/front/1/d/1d1463af-8f22-4771-af19-3799ffe706b8.jpg?1706240675,确认疑点,確認疑點,Confirmation des soupçons,Bestätigter Verdacht,Confermare i Sospetti,疑惑の裏付け,의심 확인,Confirmar Suspeitas,Подтвержденные Подозрения,Confirmar sospechas
Daring Sleuth // Bearer of Overwhelming Truths,"Daring Sleuth // Bearer of Overwhelming Truths	{1}{U}
Creature — Human Rogue
When you sacrifice a Clue, transform this creature.
2/1
",https://scryfall.com/card/iko/60/daring-sleuth--bearer-of-overwhelming-truths,https://cards.scryfall.io/large/front/4/4/440f9f10-6999-4cff-ab98-8aed77813b07.jpg?1576384019,大胆侦员 // 悟真客,大膽偵員 // 悟真客,Limier audacieux // Porteur d'irrésistibles vérités,Verwegener Ermittler // Überbringer dramatischer Neuigkeiten,Investigatore Audace // Latore di Schiaccianti Verità,果敢な捜索者 // 禁断の真相を知る者,대담한 탐정 // 압도적 진실의 소유자,Detetive Arrojado // Portador de Verdades Terríveis,Дерзкий Сыщик // Носитель Гнетущих Истин,Investigador temerario // Portador de verdades abrumadoras
Daring Sleuth // Bearer of Overwhelming Truths,"Daring Sleuth // Bearer of Overwhelming Truths	
Creature — Human Wizard
Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)
Whenever this creature deals combat damage to a player, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
3/2
",https://scryfall.com/card/iko/61/daring-sleuth--bearer-of-overwhelming-truths,https://cards.scryfall.io/large/front/4/4/440f9f10-6999-4cff-ab98-8aed77813b07.jpg?1576384019,大胆侦员 // 悟真客,大膽偵員 // 悟真客,Limier audacieux // Porteur d'irrésistibles vérités,Verwegener Ermittler // Überbringer dramatischer Neuigkeiten,Investigatore Audace // Latore di Schiaccianti Verità,果敢な捜索者 // 禁断の真相を知る者,대담한 탐정 // 압도적 진실의 소유자,Detetive Arrojado // Portador de Verdades Terríveis,Дерзкий Сыщик // Носитель Гнетущих Истин,Investigador temerario // Portador de verdades abrumadoras
Deny Existence,"Deny Existence	{2}{U}
Instant
Counter target creature spell. If that spell is countered this way, exile it instead of putting it into its owner's graveyard.

",https://scryfall.com/card/iko/62/deny-existence,https://cards.scryfall.io/large/front/1/6/16a14eeb-1c85-4029-a047-39a4efef3f74.jpg?1576384025,否认存在,否認存在,Déni d'existence,Existenz verleugnen,Negare l'Esistenza,存在の否定,존재 거부,Negar a Existência,Отказ в Существовании,Negar la existencia
Drownyard Explorers,"Drownyard Explorers	{3}{U}
Creature — Human Wizard
When this creature enters, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
2/4
",https://scryfall.com/card/iko/63/drownyard-explorers,https://cards.scryfall.io/large/front/3/7/3714713f-deb4-4b1c-8764-35287293ca18.jpg?1576384031,沉船地探险家,沉船地探險家,Explorateurs du cimetière marin,Unterwassergrab-Erforscher,Esploratori della Relittopoli,溺墓の探検者,수장묘지 탐사자,Exploradores da Costa Náufraga,Исследователи Кладбища Кораблей,Exploradores del cementerio marino
Drunau Corpse Trawler,"Drunau Corpse Trawler	{3}{U}
Creature — Zombie
When this creature enters, create a 2/2 black Zombie creature token.
{2}{B}: Target Zombie gains deathtouch until end of turn.
1/1
",https://scryfall.com/card/iko/64/drunau-corpse-trawler,https://cards.scryfall.io/large/front/1/1/11b29a06-c1e1-4d81-ac50-906c94617abe.jpg?1736467727,杜瑙捞尸客,杜瑙撈屍客,Charrieuse de cadavres de Drunaü,Durnau-Leichenfischerin,Dragatrice di Cadaveri di Drunau,ドルナウの死体あさり,드루나우 시체 투망꾼,Trainador de Cadáveres de Drunau,Тральщица Трупов из Друнау,Arrastrera de cadáveres de Drunau
Engulf the Shore,"Engulf the Shore	{3}{U}
Instant
Return to their owners' hands all creatures with toughness less than or equal to the number of Islands you control.

",https://scryfall.com/card/iko/65/engulf-the-shore,https://cards.scryfall.io/large/front/c/d/cdbcb537-86fb-4649-859d-c9da12327f85.jpg?1576267247,吞噬海岸,吞噬海岸,Engloutissement du littoral,Überflutung der Küste,Travolgere la Costa,岸の飲み込み,해변 휩쓸기,Engolfar a Costa,Затопить Берег,Engullir la costa
Epiphany at the Drownyard,"Epiphany at the Drownyard	{X}{U}
Instant
Reveal the top X plus one cards of your library and separate them into two piles. An opponent chooses one of those piles. Put that pile into your hand and the other into your graveyard.

",https://scryfall.com/card/iko/66/epiphany-at-the-drownyard,https://cards.scryfall.io/large/front/6/4/64b44364-8f83-4dcf-8458-0fd54a698524.jpg?1576384049,沉船地启示,沉船地啟示,Révélation au cimetière marin,Offenbarung am Unterwassergrab,Rivelazione alla Relittopoli,溺墓での天啓,수장된 묘지의 계시,Epifania na Costa Náufraga,Явление на Кладбище Кораблей,Epifanía del cementerio marino
Erdwal Illuminator,"Erdwal Illuminator	{1}{U}
Creature — Spirit
Flying
Whenever you investigate for the first time each turn, investigate an additional time.
1/3
",https://scryfall.com/card/iko/67/erdwal-illuminator,https://cards.scryfall.io/large/front/5/c/5c39fa19-ca75-49f4-8e1e-8b59bc9b664a.jpg?1706240693,尔卓道燃灯灵,爾卓道燃燈靈,Illuminateur de l'Erdwal,Erheller der Erdgänge,Illuminatore di Erdwal,エルドワルの照光,에르드왈 등불지기,Iluminador de Erdwal,Эрдвальский Осветитель,Iluminador de Erdwal
Essence Flux,"Essence Flux	{U}
Instant
Exile target creature you control, then return that card to the battlefield under its owner's control. If it's a Spirit, put a +1/+1 counter on it.

",https://scryfall.com/card/iko/68/essence-flux,https://cards.scryfall.io/large/front/c/9/c94b37df-aaa5-4981-be3b-c934a7971123.jpg?1737936190,菁华异变,菁華異變,Flux d'essence,Essenzfluktuation,Flusso di Essenza,本質の変転,역동하는 정수,Fluxo de Essência,Поток Сущности,Flujo de esencia
Fleeting Memories,"Fleeting Memories	{2}{U}
Enchantment
When this enchantment enters, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
Whenever you sacrifice a Clue, target player mills three cards.

",https://scryfall.com/card/iko/69/fleeting-memories,https://cards.scryfall.io/large/front/4/b/4b9eaf90-2a9e-44a7-bdae-03c26f9d21e7.jpg?1576384069,飞逝记忆,飛逝記憶,Souvenirs fugaces,Flüchtige Erinnerungen,Ricordi Sfuggenti,束の間の記憶,찰나의 기억,Lembranças Fugazes,Ускользающие Воспоминания,Recuerdos fugaces
Forgotten Creation,"Forgotten Creation	{3}{U}
Creature — Zombie Horror
Skulk (This creature can't be blocked by creatures with greater power.)
At the beginning of your upkeep, you may discard all the cards in your hand. If you do, draw that many cards.
3/3
",https://scryfall.com/card/iko/70/forgotten-creation,https://cards.scryfall.io/large/front/1/d/1d314354-1fb1-498c-8342-ecafac9ff37a.jpg?1674141340,遭忘造物,遭忘造物,Création oubliée,Vergessene Schöpfung,Creazione Dimenticata,忘れられた作品,잊혀진 창조물,Criação Esquecida,Забытое Творение,Creación olvidada
Furtive Homunculus,"Furtive Homunculus	{1}{U}
Creature — Homunculus
Skulk (This creature can't be blocked by creatures with greater power.)
2/1
",https://scryfall.com/card/iko/71/furtive-homunculus,https://cards.scryfall.io/large/front/f/3/f376ec9b-48ac-4ed7-bfa2-60e9dca32dd7.jpg?1576384082,隐祟造妖,隱祟造妖,Homoncule discret,Verstohlener Homunkulus,Omuncolo Circospetto,隠れるホムンクルス,은밀한 호문쿨루스,Homúnculo Furtivo,Незаметный Гомункул,Homúnculo disimulado
Geralf's Masterpiece,"Geralf's Masterpiece	{3}{U}{U}
Creature — Zombie Horror
Flying
This creature gets -1/-1 for each card in your hand.
{3}{U}, Discard three cards: Return this card from your graveyard to the battlefield tapped.
7/7
",https://scryfall.com/card/iko/72/geralfs-masterpiece,https://cards.scryfall.io/large/front/f/0/f00d28b8-2ed8-4266-a870-d308f9ebd5da.jpg?1576384088,基拉夫的杰作,基拉夫的傑作,Chef d'œuvre de Geralf,Geralfs Meisterstück,Capolavoro di Geralf,ゲラルフの傑作,게랄프의 걸작,Obra-prima de Geralf,Шедевр Геральфа,Obra maestra de Geralf
Ghostly Wings,"Ghostly Wings	{1}{U}
Enchantment — Aura
Enchant creature
Enchanted creature gets +1/+1 and has flying.
Discard a card: Return enchanted creature to its owner's hand.

",https://scryfall.com/card/iko/73/ghostly-wings,https://cards.scryfall.io/large/front/f/1/f1b1848c-3160-45f5-91a0-74ab6d91c01b.jpg?1576384096,魂魅之翼,魂魅之翼,Ailes évanescentes,Geisterflügel,Ali Spettrali,かそけき翼,유령 날개,Asas Fantasmagóricas,Крылья Призрака,Alas fantasmagóricas
